Algorithm,Dataset,N,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F1-score,Accuracy,Balanced Accuracy,AUC
LightGBM,Test set,21630,4130,13434,3280,786,0.5573549257759784,0.8401139137510171,0.8037573291851142,0.6701281843258153,0.8120203421174295,0.8219356214680656,0.8915932210617858
LightGBM,Entire population,108150,21449,66859,16313,3529,0.568004872623272,0.8587156697894147,0.8038642812484971,0.6837424290723622,0.8165325936199722,0.8312899755189559,0.906229520163672
