Algorithm,Dataset,N,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F1-score,Accuracy,Balanced Accuracy,AUC
CatBoost,Test set,14368,2560,9018,2127,663,0.5461915937700021,0.7942910331988831,0.8091520861372813,0.6472819216182049,0.8058184855233853,0.8017215596680822,0.8756551129047097
CatBoost,Entire population,71840,13806,46471,9503,2060,0.5923034021193531,0.8701626118744485,0.830224747204059,0.7048372686662412,0.8390451002227172,0.8501936795392537,0.9223177063385181
