Algorithm,Dataset,N,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F1-score,Accuracy,Balanced Accuracy,AUC
Logistic,Test set,36983,7657,21815,5936,1575,0.563304642095196,0.829397746967071,0.7860977982775396,0.6709309967141293,0.7969066868561231,0.8077477726223052,0.8759578987176568
Logistic,Entire population,184915,38379,109497,29392,7647,0.5663041714007466,0.833854777734324,0.7883777692977846,0.674516902906052,0.7996971581537463,0.8111162735160543,0.879494380956705
